user,k,mean_x,mean_y,std_x,std_y,in_1sigma
3613,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
3664,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
5899,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
9268,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
10160,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
10641,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
12453,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
15191,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
17215,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
17409,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
17872,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
18433,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
18465,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
19274,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
19775,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
20702,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
21631,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
21847,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
25622,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
29012,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
30499,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
30520,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
30626,0,-2.656295322589486e-18,2.7755575615628914e-17,0.5442387623766884,0.5442387623766882,False
