user,k,mean_x,mean_y,std_x,std_y,in_1sigma
3613,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
3664,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
5899,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
9268,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
10160,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
10641,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
12453,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
15191,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
17215,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
17409,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
17872,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,True
18433,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
18465,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
19274,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
19775,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
20702,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
21631,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
21847,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
25622,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
29012,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
30499,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
30520,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
30626,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
31296,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
33074,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
35160,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
39221,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
42509,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
44546,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
45054,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
45497,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
45660,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
54593,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,True
56576,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
59271,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
60489,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
62104,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
64363,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
64422,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
65021,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
65394,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
66953,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
69918,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
71001,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
71117,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
74346,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
82059,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
83444,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
86668,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
86839,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
91026,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
91389,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
91729,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
91922,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
93706,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
94875,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
95844,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,True
96406,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
98291,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
99471,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
103330,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
103938,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
105894,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
105954,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
106076,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
108274,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
111029,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
112047,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
117539,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
119328,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
120992,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
121210,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
122880,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
124064,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
125346,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
126757,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
129480,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
130119,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
132127,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
135110,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
136444,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
139175,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
140119,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
140898,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
141041,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
141057,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
141224,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
144926,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
148578,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,True
150640,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
150691,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
151161,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
151869,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
152734,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
153791,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
157152,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
160838,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
161351,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
161733,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
162562,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
167467,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
168800,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
170034,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
172307,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
172774,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
172881,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
175373,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
175845,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
178063,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
178587,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
181403,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
181854,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
182534,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
183137,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
185582,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
185663,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
186888,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
188247,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
188563,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
190243,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
191163,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
191439,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
192964,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
193574,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
193675,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
193751,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
193926,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
194995,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
197133,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
197490,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
197692,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
199630,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
201019,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
204017,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
207500,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
208035,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
208224,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
210080,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
210620,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
213672,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
214762,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
215500,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
215647,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
215737,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
220216,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
220220,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
224010,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
224021,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
224571,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
224760,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
225894,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
226015,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
226324,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,True
229816,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
230236,0,7.589415207398531e-19,-3.191891195797325e-16,0.5831529232183802,0.5831529232183936,False
